"fingerType","maternalSmoking"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
"normal","non-smoker"
